sim_id,context_turn,total_msgs,msg_idx,msg_dist,asst_turns_dist,role,fine_role,attn_mean,attn_sum,token_count,seq_len,attn_frac,src_file
d0706450-3f9,8,14,6,2,1,assistant,asst_tool_call,0.003388306542577164,0.23040484489524715,68,384,0.2304137334422197,stress_baseline_1x10_task10_1st
d0706450-3f9,8,14,7,1,0,user,user_msg,0.0027073298137515345,0.04873193664752762,18,384,0.04873381662582474,stress_baseline_1x10_task10_1st
d0706450-3f9,8,14,8,0,0,assistant,asst_tool_call,0.008893247923500288,0.32015692524601036,36,384,0.3201692762444016,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,0,10,5,assistant,asst_greeting,0.010407137661887746,0.09366423895698972,9,696,0.09366283018354343,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,1,9,4,user,user_msg,0.001292020416066838,0.09819355162107968,76,696,0.0981920747237103,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,2,8,4,assistant,asst_gen,0.00214685710752925,0.10948971248399175,51,696,0.10948806568472977,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,3,7,3,user,user_msg,0.0008450355294371548,0.015210639529868786,18,696,0.015210410751571868,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,4,6,3,assistant,asst_gen,0.0008678778257785165,0.06422295910761022,74,696,0.06422199315090743,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,5,5,2,user,user_msg,0.000501965894025435,0.01706684039686479,34,696,0.01706658370005253,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,6,4,2,assistant,asst_tool_call,0.001305589775149522,0.0887801047101675,68,696,0.08877876939740068,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,7,3,1,user,user_msg,0.0005376576935102801,0.009677838483185042,18,696,0.009677692921954584,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,8,2,1,assistant,asst_tool_call,0.001582395777151962,0.05696624797747063,36,696,0.05696539116660686,stress_baseline_1x10_task10_1st
d0706450-3f9,10,14,9,1,0,user,user_msg,0.0006607222766133612,0.031053947000827975,47,696,0.031053479928480787,stress_baseline_1x10_task10_1st
